A,B,W
AF207497,SCY-635,1.3165580932362908
AF207497,Balapiravir,1.3165580932362908
AF207497,KRN-7000,1.3165580932362908
AF207497,Beclabuvir,1.3165580932362908
AF207497,Alisporivir,1.3165580932362908
AF207497,Sovaprevir,1.3165580932362908
AF207497,Radalbuvir,1.3165580932362908
AF207497,Setrobuvir,1.3165580932362908
AF207497,Vedroprevir,1.3165580932362908
AF207497,BMS-986094,1.3165580932362908
AF207497,Lomibuvir,1.3165580932362908
AF207497,Vaniprevir,1.3165580932362908
AF207497,Filibuvir,1.3165580932362908
AF207497,Tegobuvir,1.3165580932362908
AF207497,TMC-647055,1.3165580932362908
AF207497,Faldaprevir,1.3165580932362908
AF207497,Danoprevir,1.3165580932362908
AF207497,Ruzasvir,1.3165580932362908
AF207497,Velpatasvir,1.6456976165453634
AF207497,Asunaprevir,1.6456976165453634
AF207497,Grazoprevir,1.6456976165453634
AF207497,Elbasvir,1.6456976165453634
AF207497,Hepatitis A Vaccine,1.6456976165453634
AF207497,Dasabuvir,1.6456976165453634
AF207497,Ledipasvir,1.6456976165453634
AF207497,Boceprevir,1.6456976165453634
AF207497,CTS-1027,1.5634127357180951
AF207497,Nesbuvir,1.3165580932362908
AF207497,Telaprevir,1.6456976165453634
AF207497,Isatoribine,1.3165580932362908
AF207497,Buprenorphine,1.6456976165453634
AF207497,Methadone,1.6456976165453634
AF207497,Peginterferon alfa-2b,1.6456976165453634
AF207497,Peginterferon alfa-2a,1.6456976165453634
MN059867,Rotavirus vaccine,1.7297479617171416
AY194674,MK-2748,1.3214627534204375
AY194674,Coblopasvir,1.3214627534204375
AY194674,MK-6325,1.3214627534204375
AY194674,GS-6620,1.3214627534204375
AY194674,Uprifosbuvir,1.3214627534204375
AY194674,ABT-072,1.3214627534204375
AY194674,TMC-649128,1.3214627534204375
AY194674,PRI-724,1.3214627534204375
AY194674,BMS-929075,1.3214627534204375
AY194674,Peginterferon lambda-1a,1.3214627534204375
AY194674,Glecaprevir,1.6518284417755469
AY194674,Pibrentasvir,1.6518284417755469
AY194674,JTK-853,1.3214627534204375
AY194674,9-(N-methyl-L-isoleucine)-cyclosporin A,1.3214627534204375
AY194674,Odalasvir,1.3214627534204375
AY194674,PSI-352938,1.3214627534204375
AY194674,CF-102,1.3214627534204375
AY194674,GS-9256,1.3214627534204375
AY194674,Miravirsen,1.3214627534204375
AY194674,Cepeginterferon alfa-2B,1.3214627534204375
AY194674,AZD-7295,1.3214627534204375
AY194674,Samatasvir,1.3214627534204375
AY194674,SCY-635,1.3214627534204375
AY194674,Balapiravir,1.3214627534204375
AY194674,KRN-7000,1.3214627534204375
AY194674,Beclabuvir,1.3214627534204375
AY194674,Alisporivir,1.3214627534204375
AY194674,Sovaprevir,1.3214627534204375
AY194674,Radalbuvir,1.3214627534204375
AY194674,Setrobuvir,1.3214627534204375
AY194674,Vedroprevir,1.3214627534204375
AY194674,BMS-986094,1.3214627534204375
AY194674,Lomibuvir,1.3214627534204375
AY194674,Vaniprevir,1.3214627534204375
AY194674,Filibuvir,1.3214627534204375
AY194674,Tegobuvir,1.3214627534204375
AY194674,TMC-647055,1.3214627534204375
AY194674,Faldaprevir,1.3214627534204375
AY194674,Danoprevir,1.3214627534204375
AY194674,Ruzasvir,1.3214627534204375
AY194674,Velpatasvir,1.6518284417755469
AY194674,Asunaprevir,1.6518284417755469
AY194674,Grazoprevir,1.6518284417755469
AY194674,Elbasvir,1.6518284417755469
AY194674,Hepatitis A Vaccine,1.6518284417755469
AY194674,Dasabuvir,1.6518284417755469
AY194674,Ledipasvir,1.6518284417755469
AY194674,Boceprevir,1.6518284417755469
AY194674,CTS-1027,1.5692370196867689
AY194674,Nesbuvir,1.3214627534204375
AY194674,Telaprevir,1.6518284417755469
AY194674,Isatoribine,1.3214627534204375
AY194674,Buprenorphine,1.6518284417755469
AY194674,Methadone,1.6518284417755469
AY194674,Peginterferon alfa-2b,1.6518284417755469
AY194674,Peginterferon alfa-2a,1.6518284417755469
AF473728,MK-2748,1.3236594271185664
AF473728,Coblopasvir,1.3236594271185664
AF473728,MK-6325,1.3236594271185664
AF473728,GS-6620,1.3236594271185664
AF473728,Uprifosbuvir,1.3236594271185664
AF473728,ABT-072,1.3236594271185664
AF473728,TMC-649128,1.3236594271185664
AF473728,PRI-724,1.3236594271185664
AF473728,BMS-929075,1.3236594271185664
AF473728,Peginterferon lambda-1a,1.3236594271185664
AF473728,Glecaprevir,1.6545742838982078
AF473728,Pibrentasvir,1.6545742838982078
AF473728,JTK-853,1.3236594271185664
AF473728,9-(N-methyl-L-isoleucine)-cyclosporin A,1.3236594271185664
AF473728,Odalasvir,1.3236594271185664
AF473728,PSI-352938,1.3236594271185664
AF473728,CF-102,1.3236594271185664
AF473728,GS-9256,1.3236594271185664
AF473728,Miravirsen,1.3236594271185664
AF473728,Cepeginterferon alfa-2B,1.3236594271185664
AF473728,AZD-7295,1.3236594271185664
AF473728,Samatasvir,1.3236594271185664
AF473728,SCY-635,1.3236594271185664
AF473728,Balapiravir,1.3236594271185664
AF473728,KRN-7000,1.3236594271185664
AF473728,Beclabuvir,1.3236594271185664
AF473728,Alisporivir,1.3236594271185664
AF473728,Sovaprevir,1.3236594271185664
AF473728,Radalbuvir,1.3236594271185664
AF473728,Setrobuvir,1.3236594271185664
AF473728,Vedroprevir,1.3236594271185664
AF473728,BMS-986094,1.3236594271185664
AF473728,Lomibuvir,1.3236594271185664
AF473728,Vaniprevir,1.3236594271185664
AF473728,Filibuvir,1.3236594271185664
AF473728,Tegobuvir,1.3236594271185664
AF473728,TMC-647055,1.3236594271185664
AF473728,Faldaprevir,1.3236594271185664
AF473728,Danoprevir,1.3236594271185664
AF473728,Ruzasvir,1.3236594271185664
AF473728,Velpatasvir,1.6545742838982078
AF473728,Asunaprevir,1.6545742838982078
AF473728,Grazoprevir,1.6545742838982078
AF473728,Elbasvir,1.6545742838982078
AF473728,Hepatitis A Vaccine,1.6545742838982078
AF473728,Dasabuvir,1.6545742838982078
AF473728,Ledipasvir,1.6545742838982078
AF473728,Boceprevir,1.6545742838982078
AF473728,CTS-1027,1.5718455697032974
AF473728,Nesbuvir,1.3236594271185664
AF473728,Telaprevir,1.6545742838982078
AF473728,Isatoribine,1.3236594271185664
AF473728,Buprenorphine,1.6545742838982078
AF473728,Methadone,1.6545742838982078
AF473728,Peginterferon alfa-2b,1.6545742838982078
AF473728,Peginterferon alfa-2a,1.6545742838982078
AY390005,MK-2748,1.3248404749139362
AY390005,Coblopasvir,1.3248404749139362
AY390005,MK-6325,1.3248404749139362
AY390005,GS-6620,1.3248404749139362
AY390005,Uprifosbuvir,1.3248404749139362
AY390005,ABT-072,1.3248404749139362
AY390005,TMC-649128,1.3248404749139362
AY390005,PRI-724,1.3248404749139362
AY390005,BMS-929075,1.3248404749139362
AY390005,Peginterferon lambda-1a,1.3248404749139362
AY390005,Glecaprevir,1.65605059364242
AY390005,Pibrentasvir,1.65605059364242
AY390005,JTK-853,1.3248404749139362
AY390005,9-(N-methyl-L-isoleucine)-cyclosporin A,1.3248404749139362
AY390005,Odalasvir,1.3248404749139362
AY390005,PSI-352938,1.3248404749139362
AY390005,CF-102,1.3248404749139362
AY390005,GS-9256,1.3248404749139362
AY390005,Miravirsen,1.3248404749139362
AY390005,Cepeginterferon alfa-2B,1.3248404749139362
AY390005,AZD-7295,1.3248404749139362
AY390005,Samatasvir,1.3248404749139362
AY390005,SCY-635,1.3248404749139362
AY390005,Balapiravir,1.3248404749139362
AY390005,KRN-7000,1.3248404749139362
AY390005,Beclabuvir,1.3248404749139362
AY390005,Alisporivir,1.3248404749139362
AY390005,Sovaprevir,1.3248404749139362
AY390005,Radalbuvir,1.3248404749139362
AY390005,Setrobuvir,1.3248404749139362
AY390005,Vedroprevir,1.3248404749139362
AY390005,BMS-986094,1.3248404749139362
AY390005,Lomibuvir,1.3248404749139362
AY390005,Vaniprevir,1.3248404749139362
AY390005,Filibuvir,1.3248404749139362
AY390005,Tegobuvir,1.3248404749139362
AY390005,TMC-647055,1.3248404749139362
AY390005,Faldaprevir,1.3248404749139362
AY390005,Danoprevir,1.3248404749139362
AY390005,Ruzasvir,1.3248404749139362
AY390005,Velpatasvir,1.65605059364242
AY390005,Asunaprevir,1.65605059364242
AY390005,Grazoprevir,1.65605059364242
AY390005,Elbasvir,1.65605059364242
AY390005,Hepatitis A Vaccine,1.65605059364242
AY390005,Dasabuvir,1.65605059364242
AY390005,Ledipasvir,1.65605059364242
AY390005,Boceprevir,1.65605059364242
AY390005,CTS-1027,1.5732480639602988
AY390005,Nesbuvir,1.3248404749139362
AY390005,Telaprevir,1.65605059364242
AY390005,Isatoribine,1.3248404749139362
AY390005,Buprenorphine,1.65605059364242
AY390005,Methadone,1.65605059364242
AY390005,Peginterferon alfa-2b,1.65605059364242
AY390005,Peginterferon alfa-2a,1.65605059364242
AF207497,MK-2748,1.329398287611241
AF207497,Coblopasvir,1.329398287611241
AF207497,MK-6325,1.329398287611241
AF207497,GS-6620,1.329398287611241
AF207497,Uprifosbuvir,1.329398287611241
AF207497,ABT-072,1.329398287611241
AF207497,TMC-649128,1.329398287611241
AF207497,PRI-724,1.329398287611241
AF207497,BMS-929075,1.329398287611241
AF207497,Peginterferon lambda-1a,1.329398287611241
AF207497,Glecaprevir,1.6617478595140511
AF207497,Pibrentasvir,1.6617478595140511
AF207497,JTK-853,1.329398287611241
AF207497,9-(N-methyl-L-isoleucine)-cyclosporin A,1.329398287611241
AF207497,Odalasvir,1.329398287611241
AF207497,PSI-352938,1.329398287611241
AF207497,CF-102,1.329398287611241
AF207497,GS-9256,1.329398287611241
AF207497,Miravirsen,1.329398287611241
AF207497,Cepeginterferon alfa-2B,1.329398287611241
AF207497,AZD-7295,1.329398287611241
AF207497,Samatasvir,1.329398287611241
AF207497,SCY-635,1.329398287611241
AF207497,Balapiravir,1.329398287611241
AF207497,KRN-7000,1.329398287611241
AF207497,Beclabuvir,1.329398287611241
AF207497,Alisporivir,1.329398287611241
AF207497,Sovaprevir,1.329398287611241
AF207497,Radalbuvir,1.329398287611241
AF207497,Setrobuvir,1.329398287611241
AF207497,Vedroprevir,1.329398287611241
AF207497,BMS-986094,1.329398287611241
AF207497,Lomibuvir,1.329398287611241
AF207497,Vaniprevir,1.329398287611241
AF207497,Filibuvir,1.329398287611241
AF207497,Tegobuvir,1.329398287611241
AF207497,TMC-647055,1.329398287611241
AF207497,Faldaprevir,1.329398287611241
AF207497,Danoprevir,1.329398287611241
AF207497,Ruzasvir,1.329398287611241
AF207497,Velpatasvir,1.6617478595140511
AF207497,Asunaprevir,1.6617478595140511
AF207497,Grazoprevir,1.6617478595140511
AF207497,Elbasvir,1.6617478595140511
AF207497,Hepatitis A Vaccine,1.6617478595140511
AF207497,Dasabuvir,1.6617478595140511
AF207497,Ledipasvir,1.6617478595140511
AF207497,Boceprevir,1.6617478595140511
AF207497,CTS-1027,1.5786604665383486
AF207497,Nesbuvir,1.329398287611241
AF207497,Telaprevir,1.6617478595140511
AF207497,Isatoribine,1.329398287611241
AF207497,Buprenorphine,1.6617478595140511
AF207497,Methadone,1.6617478595140511
AF207497,Peginterferon alfa-2b,1.6617478595140511
AF207497,Peginterferon alfa-2a,1.6617478595140511
AY272977,MK-2748,1.331224445679502
AY272977,Coblopasvir,1.331224445679502
AY272977,MK-6325,1.331224445679502
AY272977,GS-6620,1.331224445679502
AY272977,Uprifosbuvir,1.331224445679502
AY272977,ABT-072,1.331224445679502
AY272977,TMC-649128,1.331224445679502
AY272977,PRI-724,1.331224445679502
AY272977,BMS-929075,1.331224445679502
AY272977,Peginterferon lambda-1a,1.331224445679502
AY272977,Glecaprevir,1.6640305570993772
AY272977,Pibrentasvir,1.6640305570993772
AY272977,JTK-853,1.331224445679502
AY272977,9-(N-methyl-L-isoleucine)-cyclosporin A,1.331224445679502
AY272977,Odalasvir,1.331224445679502
AY272977,PSI-352938,1.331224445679502
AY272977,CF-102,1.331224445679502
AY272977,GS-9256,1.331224445679502
AY272977,Miravirsen,1.331224445679502
AY272977,Cepeginterferon alfa-2B,1.331224445679502
AY272977,AZD-7295,1.331224445679502
AY272977,Samatasvir,1.331224445679502
AY272977,SCY-635,1.331224445679502
AY272977,Balapiravir,1.331224445679502
AY272977,KRN-7000,1.331224445679502
AY272977,Beclabuvir,1.331224445679502
AY272977,Alisporivir,1.331224445679502
AY272977,Sovaprevir,1.331224445679502
AY272977,Radalbuvir,1.331224445679502
AY272977,Setrobuvir,1.331224445679502
AY272977,Vedroprevir,1.331224445679502
AY272977,BMS-986094,1.331224445679502
AY272977,Lomibuvir,1.331224445679502
AY272977,Vaniprevir,1.331224445679502
AY272977,Filibuvir,1.331224445679502
AY272977,Tegobuvir,1.331224445679502
AY272977,TMC-647055,1.331224445679502
AY272977,Faldaprevir,1.331224445679502
AY272977,Danoprevir,1.331224445679502
AY272977,Ruzasvir,1.331224445679502
AY272977,Velpatasvir,1.6640305570993772
AY272977,Asunaprevir,1.6640305570993772
AY272977,Grazoprevir,1.6640305570993772
AY272977,Elbasvir,1.6640305570993772
AY272977,Hepatitis A Vaccine,1.6640305570993772
AY272977,Dasabuvir,1.6640305570993772
AY272977,Ledipasvir,1.6640305570993772
AY272977,Boceprevir,1.6640305570993772
AY272977,CTS-1027,1.5808290292444085
AY272977,Nesbuvir,1.331224445679502
AY272977,Telaprevir,1.6640305570993772
AY272977,Isatoribine,1.331224445679502
AY272977,Buprenorphine,1.6640305570993772
AY272977,Methadone,1.6640305570993772
AY272977,Peginterferon alfa-2b,1.6640305570993772
AY272977,Peginterferon alfa-2a,1.6640305570993772
QHN73803,AYO27124,0.9989458605096121
QHR84451,QCE31990,0.9989079368073338
QHN73804,QDC11858,0.9989029668387768
QHN73819,AWW43692,0.9989026677675392
QHR84451,QBM19477,0.9988977792256676
QHR84451,QBF80408,0.9988947732584148
QHN73819,QCA40753,0.9988882373408589
QHR84451,BBG06786,0.9988603075874116
QHN73821,APD76686,0.9988590866886672
QHO62879,AYU49226,0.99882863388804
QHN73821,AXP19698,0.9988272800743134
QHN73819,QBG50082,0.9988271658820091
QHN73819,AYR18407,0.9988086467922662
QHN73821,AYJ00925,0.9988034209864786
QHN73819,QDC12396,0.9987998032973046
QHN73804,AUN50120,0.9987974629505396
QHQ82469,QDC11858,0.9987974349247318
QHQ71975,ATQ63262,0.9987925685866142
QHQ71975,AWG96796,0.998787595942823
QHO62879,QCX36707,0.998782566072764
QHO62879,QBP39323,0.9987824988947924
QHN73803,AXL95119,0.9987809381623954
QHR84451,QBF58874,0.9987782936106748
QHN73819,AWG96796,0.9987723225173704
QHR84455,QCY59285,0.998771011247304
QHN73819,QDC12401,0.9987643208784496
QHR84453,AYM50216,0.998762979130098
QHN73821,AZU90606,0.9987623297164716
QHR84453,AAT39925,0.998761600249882
QHN73819,AYG77832,0.9987601222119286
QHN73821,AYA71033,0.998757472537332
QHO62879,AYU58585,0.998755852748307
QHR84451,AZJ17826,0.9987545234908513
QHR84451,QDH89785,0.998753069435314
QHN73821,AXU25333,0.9987484606207528
QHN73819,AAR17262,0.998746749004022
QHN69982,QBP39323,0.9987448681891136
QHN73803,QCY59285,0.9987413493631628
QHQ71976,AYA70998,0.9987404458947522
QHN73804,BBM76682,0.9987403624857548
QHN73804,QCO43799,0.99873924765218
QHN73821,AWV14053,0.9987391407810692
QHN73821,QBC19294,0.9987388755670524
QHQ71975,QBC19168,0.9987368014520944
QHO62879,QBG50082,0.9987365285442256
QHQ71975,AYU65254,0.9987362531205212
QHR84455,AYW01435,0.9987361876052806
QHN73821,YP_009177211,0.9987361169704824
QHN73803,AYP67459,0.9987315483534436
QHR84451,AAR27017,0.9987300228209236
QHN73804,QCY59285,0.9987253855397924
QHQ71975,QCX36707,0.9987234465177308
QHN73804,AXO65447,0.9987216028618064
QHN73803,AQN27289,0.9987191093267676
QHN73808,AAN38853,0.9987166302504724
QHN73803,AYA71579,0.9987157544559372
QHR84451,QBQ03802,0.9987146057549984
QHN73804,AYP73762,0.9987141563189128
QHO62882,QEL53768,0.998713366393824
QHR63282,AYU65254,0.9987098056442624
QHR63284,AQN27281,0.9987042457221159
YP_009724395,QCL08084,0.9987040850054008
QHN73804,QBP39417,0.9987015461831552
YP_009724392,QEA64102,0.9986996248098468
QHQ71975,AYV96310,0.9986990182884816
QHO62114,QCW28931,0.9986982753827462
QHN73804,QBO66699,0.9986978839863696
QHN73803,AYC11931,0.9986977151221887
QHN69982,AZK36018,0.9986976653754172
QHN73803,AYU88803,0.9986960494359838
QHN69982,AZL57360,0.9986935607919843
QHO62882,AYP67459,0.9986928395789516
QHN73803,AUN50120,0.9986922391300259
QHN69982,QDD67444,0.9986922303691036
QHR63282,AYR18646,0.9986792979449114
QHR63282,AWV82608,0.9986737621418996
QHR63282,AYH52798,0.9986720373417072
YP_009724392,QBB02435,0.9986688010244262
QHN73820,QBQ03802,0.9986675947588513
QHQ71975,AXP32219,0.9986662092207286
QHN73820,QGP70718,0.998665952060923
QHQ82469,AZQ20307,0.9986649958094176
QHN73820,QBY34717,0.9986647498679968
YP_009724392,AZL30879,0.9986643049621416
QHR63284,AYW35208,0.9986582804183856
QHR63284,QCT85367,0.9986581340104448
QHR84453,AYA71443,0.9986565930433312
QHR84455,BAX00065,0.9986550590864348
QHR84453,QBY34750,0.9986547291510176
QHN69982,AXY94409,0.9986525103902182
QHR84453,AEF30571,0.9986505707658996
QHN73808,AAQ73443,0.9986494045364108
QHQ71975,QCA40753,0.9986491200388186
QHR63272,AXG65387,0.998649047841647
QHO62879,BBJ21302,0.9986455047581893
QHQ71975,YP_009116636,0.998645388987506
QHO62879,AYI50175,0.9986442543607252
QHR84453,QBE90269,0.9986435182597321
QHN69982,AYV62422,0.9986434734309748
QHR84455,QBC19238,0.9986413289817708
QHN73812,QBF80234,0.9986400042147368
QHO62879,AYC76663,0.9986395717173993
QHN73808,QDC22559,0.998637709012166
QHO62879,QBF76342,0.9986341812009908
YP_009724392,AYL64494,0.9986335841992924
QHN73820,BBG06786,0.9986327068361937
YP_009724392,AAS15192,0.9986321051668816
QHQ71976,QCX36707,0.9986319273264086
QHN73808,QDM54529,0.9986311476848336
QHR63284,ASO97752,0.9986304887019096
QHR63272,ADA69571,0.9986278970056796
QHN69982,AYC76835,0.9986255431795584
QHN69982,QDE54842,0.998625376104016
QHR63284,QBM05921,0.998623640477972
QHR63284,AXY54936,0.9986236062699192
QHN69982,AYU65254,0.9986232476762038
QHN73820,QBF58874,0.9986205310510148
QHR63284,AOS87275,0.9986137710878641
QHO62882,AYA72668,0.9986121537490164
QHN73812,QBB02435,0.9986100792580772
QHR84453,AYA43814,0.9986078410389276
QHR84452,QBP39323,0.9986070580236568
YP_009724392,AXZ78481,0.9986067179486416
YP_009724392,AYI50161,0.9986049208831352
QHR84455,AVA10061,0.9986048159974492
QHO62882,AYF57928,0.9986025158831896
YP_009724392,QBF80234,0.9986009161684839
QHN73816,AYI50125,0.9986007188960216
QHN73808,AYA72668,0.9986000074981942
QHR63272,QDC12401,0.9985998368106184
QHR63284,BBG74306,0.9985960452964616
QHR63282,QBG50138,0.9985947097275664
QHR63284,AAS57551,0.9985945445086859
QHN73811,QBA18539,0.9985940045170104
YP_009724392,AYM45648,0.9985938932532136
QHR63272,AYM45298,0.99859372122666
QHR84453,ADM21393,0.9985933426461684
QHN73812,AYO27045,0.9985885507810224
QHN73812,QBM19477,0.9985885476449158
QHN73808,AXP19824,0.9985880916915796
QHR84455,QCT26845,0.9985879541192568
QHR63257,AYX80539,0.9985871709914284
QHN73812,QDA18710,0.9985870616482916
QHO62882,AAN38853,0.9985868010340128
QHR63253,ANZ01861,0.9985850611899818
YP_009724394,AZU90696,0.9985845069591812
QHQ71976,YP_009094117,0.9985821480751702
QHR84453,BBM90339,0.9985819686913718
QHN73808,QDD67445,0.9985815508031716
QHN73813,AXP83847,0.9985789112659744
QHN73808,AYJ72312,0.9985775712136152
QHN73812,AYF55646,0.9985761248970872
QHR63272,QBI71948,0.99857550932679
QHR84455,BBC43210,0.9985736980399648
QHR63282,SSX36472,0.9985721464056352
QHR63282,AXZ78511,0.9985704869558326
QHR63253,QDJ93960,0.9985685286223576
QHR63282,BBI15896,0.9985683217827368
YP_009724395,QCX36608,0.9985641273969906
QHR84455,AYC11931,0.9985606873390862
QHQ71976,QBF80485,0.9985601183908324
